country_region_winery
"Tyskland,Baden,Salwey"
"Italien,Montepulciano d'Abruzzo,Bove"
"Italien,Irpinia,Vinosia"
"Spanien,Rioja,Artuke"
"Chile,Valle de Casablanca,Los Vascos"
"Italien,Prosecco,Natale Verga"
"Argentina,Mendoza,Tinto Negro (TintoNegro)"
"Spanien,Ribera del Duero,Marques del Atrio"
"Frankrig,Minervois,Le Grand Noir"
"Tyskland,Mosel,Markus Molitor"
"Portugal,Madeira,Justino's Madeira"
"Italien,Salento,Cignomoro"
"Italien,Sicilia,Tasca d'Almerita"
"Tyskland,Mosel,Van Volxem"
"Chile,Central Valley,Valdivieso"
"Italien,Prosecco,Sacchetto"
"Portugal,Lissabon,Vidigal"
"Italien,Sangiovese di Romagna,Poderi dal Nespoli"
"Italien,Sicilia,Ferro13"
"Italien,Prosecco di Treviso,Le Colture"
"Italien,Verdicchio di Matelica,ColleStefano"
"Chile,Bio-Bio Valley,Cono Sur"
"Sydafrika,Stellenbosch,Beyerskloof"
"Italien,Sydtyrol - Alto Adige,Alois Lageder"
"Portugal,Alentejano,Montinho São Miguel"
"Italien,Primitivo di Manduria,San Marzano"
"Frankrig,Costières-de-Nîmes,Château Mourgues du Grès"
"Italien,Puglia,Masca del Tacco"
"Spanien,Fino Sherry,Emilio Hidalgo"
"Italien,Prosecco di Treviso,Pasqua Vigneti e Cantine"
"Italien,Asti,Scanavino"
"Sydafrika,Franschhoek,La Motte Wine Estate"
"Spanien,Rioja,Altos Ibéricos"
"Italien,Barbera d'Asti,Vite Colte"
"Chile,Colchagua Valley,MontGras"
"Portugal,Península de Setúbal,Casa Ermelinda Freitas"
"Sydafrika,Stellenbosch,Silverboom"
"Italien,Valpolicella,Allegrini"
"Italien,Valpolicella Classico,Speri"
"Italien,Lugana,Pratello"
"Italien,Barbera d'Asti,Bersano"
"Spanien,Rioja,Burgo Viejo"
"Spanien,Rioja,Eguren Ugarte"
"Sydafrika,Stellenbosch,Stellenrust"
"Tyskland,Mosel,Fritz Haag"
"Italien,Vermentino di Gallura,Surrau"
"Frankrig,Chablis,Louis Latour"
"Italien,Montepulciano d'Abruzzo,Campagnola"
"Tyskland,Rheingau,Georg Breuer"
"Portugal,Douro,Quinta de La Rosa"
"Sydafrika,Stellenbosch,Edgebaston"
"Italien,Puglia,Tormaresca"
"New Zealand,Marlborough,Fernlands"
"Italien,Soave Classico,Suavia"
"USA,Californien,Beringer"
"Frankrig,Côtes-du-Rhône,Mas de Libian"
"Argentina,Mendoza,Doña Paula"
"Italien,Chianti Colli Senesi,Poliziano"
"Italien,Etna,Murgo"
"Italien,Brindisi,Tor del Colle"
"Italien,Prosecco,Paladin"
"Frankrig,Minervois,Domaine La Reze"
"Italien,Aglianico del Vulture,Paternoster"
"Italien,Puglia,Tagaro"
"Tyskland,Rheingau,Corvers Kauter"
"Italien,Valpolicella Classico,Monte del Frá"
"Sydafrika,Coastal Region,Boschendal"
"Italien,Campania,Vinosia"
"Argentina,Lujan de Cuyo,Doña Paula"
"Tyskland,Pfalz,Emil Bauer & Söhne"
"Italien,Sydtyrol - Alto Adige,Kellerei Eisacktal - Cantina Valle Isarco"
"Italien,Teroldego Rotaliano,Mezzacorona"
"Frankrig,Bordeaux,La Croix d'Austéran"
"Chile,Leyda-dalen,Montes"
"Italien,Vermentino di Gallura,Cantina del Vermentino-Monti"
"Spanien,Castilla y León,Alvarez de Toledo"
"Grækenland,Rapsani,Tsantali"
"Sydafrika,Coastal Region,Glen Carlou"
"Italien,Salento,Caleo"
"Østrig,Weinviertel,Weingut R&A Pfaffl"
"Italien,Toscana,Poggio Al Tesoro"
"Tyskland,Nahe,Gut Hermannsberg"
"Spanien,Rías Baixas,Paco & Lola"
"Sydafrika,Western Cape,Ernie Els"
"Italien,Umbrien,Arnaldo-Caprai"
"Sydafrika,Paarl,Laborie"
"Italien,Toscana,Poggio delle Faine"
"USA,Columbia Valley,Two Vines"
"Portugal,Alentejano,Quinta do Paral"
"Sydafrika,Stellenbosch,Jordan Wines"
"Chile,Central Valley,Undurraga"
"Italien,Brindisi,Cantina Sampietrana"
"Spanien,Rioja,Bodegas la Eralta"
"Italien,Puglia,Il Papavero"
"Italien,Sydtyrol - Alto Adige,St. Michael-Eppan"
"Italien,Biferno,Di Majo Norante"
"Italien,Sant'Antimo,Fanti"
"Italien,Sicilia,Morgante"
"Portugal,Vinho Verde,Arca Nova"
"Italien,Morellino di Scansano,Frescobaldi"
"Spanien,Ribera del Queiles,Guelbenzu"
"Spanien,Valencia,Aranleón"
"Italien,Verduno,BelColle"
"Spanien,Ribera del Duero,Condado de Teón"
"Frankrig,Muscadet-Sevre et Maine,Bonnet-Huteau"
"Sydafrika,Stellenbosch,Neethlingshof Estate"
"Spanien,Rioja,Campillo"
"Italien,Toscana,Villa Trasqua"
"Italien,Puglia,The Wanted"
"Portugal,Porto,Quinta do Estanho"
"Portugal,Douro,Quinta do Vallado"
"Portugal,Tejo,Fiuza"
"Italien,Puglia,Campagnola"
"Sydafrika,Western Cape,Flagstone"
"Italien,Soave,Fasoli Gino"
"Australien,New South Wales,De Bortoli"
"Portugal,Vinho Verde,Joao Portugal Ramos"
"Italien,Montepulciano d'Abruzzo,Gianni Masciarelli"
"Portugal,Douro,Conceito"
"Frankrig,Brouilly,Cave du Château des Loges"
"New Zealand,Marlborough,Moroki"
"Frankrig,Pays d'Oc,Baron Philippe de Rothschild"
"Østrig,Kamptal,Jurtschitsch"
"Italien,Valpolicella Classico,Stefano Accordini"
"Italien,Veneto,Domini Veneti"
"Frankrig,Corbières,Famille Lignères - Château La Baronne"
"Italien,Conegliano-Valdobbiadene Prosecco,Maschio dei Cavalieri"
"Portugal,Alentejano,Monte da Ravasqueira"
"Italien,Terre Siciliane,Villa di Mare"
"Italien,Salento,San Marzano"
"Italien,Trentino,Cantina La-Vis"
"USA,Washington,Two Vines"
"Frankrig,Languedoc,Mas Belles Eaux"
"Italien,Chianti Montalbano,Tenuta di Artimino"
"Portugal,Bairrada,Kompassus"
"Italien,Vernaccia di San Gimignano,Cesani"
"Sydafrika,Stellenbosch,Guardian Peak"
"Frankrig,Morgon,Olivier Depardon"
"Italien,Cannonau di Sardegna,Contini"
"Sydafrika,Stellenbosch,Kleine Zalze"
"Tyskland,Rheinhessen,St. Antony"
"USA,Californien,Francis Ford Coppola Winery"
"Italien,Vermentino di Sardegna,Cantina di Dolianova"
"Frankrig,Bordeaux,Bertrand Ravache"
"Sydafrika,Cape Town,Cape Point Vineyards"
"Italien,Monferrato,Montalbera"
"Italien,Chianti Rùfina,Travignoli"
"Tyskland,Rheinhessen,Karl May"
"Frankrig,Pays d'Oc,Campet Saint Marie"
"Sydafrika,Coastal Region,Beyerskloof"
"Tyskland,Nahe,Martin Tesch"
"Italien,Montepulciano d'Abruzzo,Tiberio"
"Italien,delle Venezie,Paladin"
"Italien,Barbera d'Asti,Banfi"
"Italien,Lacrima di Morro d'Alba,Velenosi"
"Italien,Toscana,Fattoria Uccelliera"
"New Zealand,Wairau Valley,Gravel & Loam"
"Frankrig,Médoc,Château Bellerive"
"Frankrig,Pays d'Oc,Vidal Fleury"
"Italien,Terre Siciliane,Cataldo"
"Italien,Venezia Giulia,Alturis"
"Italien,Primitivo di Manduria,Conte di Campiano"
"Tyskland,Baden,Martin Waßmer"
"Frankrig,Côtes de Thongue,Les Vignerons d'Alignan du Vent"
"Sydafrika,Darling,Groote Post"
"Spanien,Manzanilla,Emilio Hidalgo"
"Italien,Roero,Michele Chiarlo"
"Italien,Vernaccia di San Gimignano,Teruzzi"
"Italien,Sydtyrol - Alto Adige,Andrian"
"Frankrig,Côtes-du-Rhône,M. Chapoutier"
"Spanien,Rioja,Viña Valoria"
"Italien,Sicilia,Mandrarossa"
"Italien,Salento,Botter"
"Australien,South Australia,Farm Hand"
"Spanien,Bajo Aragón,Tempore"
"Italien,Roero,Vite Colte"
"Tyskland,Rheinhessen,Thörle"
"Italien,Soave,Tommasi"
"Italien,Barbera d'Alba,BelColle"
"Italien,Primitivo di Manduria,Botromagno"
"Italien,Terre Siciliane,Tank"
"Spanien,Toro,Bodegas Monte La Reina"
"Spanien,Vino de España,Candidato"
"Italien,Conegliano-Valdobbiadene Prosecco,Val d'Oca"
"Italien,Gavi,Vite Colte"
"Spanien,Utiel-Requena,Vegalfaro"
"Portugal,Dão,Quinta das Camelias"
"Sydafrika,Swartland,Protea"
"Australien,Sydøstlige Australien,Coldridge Estate"
"Tyskland,Pfalz,Bergdolt-Reif & Nett"
"Italien,Valpolicella,Ca' Rugate"
"Italien,Piemonte,San Silvestro"
"Italien,Terre Siciliane,Tenute Orestiadi"
"Spanien,Alicante,Vermador"
"Tyskland,Pfalz,Reichsrat von Buhl"
"Tyskland,Rheinhessen,Hofmann"
"Frankrig,Cahors,Château du Cèdre"
"Spanien,Jumilla,Bleda"
"Frankrig,Bordeaux,Baron Philippe de Rothschild"
"Spanien,Rioja,Finca de los Arandinos"
"Italien,Greco di Tufo,Vesevo"
"Australien,Coonawarra,Kingston"
"Sydafrika,Coastal Region,Protea"
"Argentina,San Juan,Casa Montes"
"Italien,Fiano de Avellino,Vadiaperti"
"Frankrig,Languedoc,Amiel"
"Frankrig,Pays d'Oc,Domaine de Tholomies"
"Italien,Primitivo di Manduria,a6mani"
"Spanien,Castilla,Bodegas Illana"
"Italien,Barbera d'Asti,Agostino Pavia & Figli"
"Italien,Umbrien,Lungarotti"
"Frankrig,Cahors,Clos Troteligotte"
"Italien,Terre Siciliane,Baglio di Pianetto"
"Italien,Chianti,Col d'Orcia"
"Spanien,Castilla,El Gringo"
"Spanien,Rioja,Telmo Rodriguez"
"Italien,Barco Reale di Carmignano,Capezzana"
"Frankrig,Graves,Yvon Mau"
"Portugal,Porto,Quinta do Silval"
"Spanien,Ribera del Duero,Valderiz"
"Italien,Primitivo di Manduria,Rivera"
"Spanien,Jumilla,Pacheco"
"Spanien,Rías Baixas,Castillo de Maetierra"
"Italien,Salento,Ferro13"
"Italien,Prosecco,Grande Alberone"
"Chile,Central Valley,El Descanso"
"Italien,Orvieto Classico,Palazzone"
"Tyskland,Pfalz,Hensel"
"Italien,Grignolino del Monferrato Casalese,Liedholm"
"Frankrig,Côtes-du-Rhône,Chanssaud"
"Italien,Venedig,De Stefani"
"Sydafrika,Paarl,Glen Carlou"
"Italien,Isola dei Nuraghi,Argiolas"
"Italien,Nebbiolo d'Alba,Giacosa Fratelli"
"Sydafrika,Robertson,Rooiberg Winery"
"Australien,Riverina,Richland"
"Spanien,Navarra,Bodegas Ochoa"
"Italien,Taburno,Cantina del Taburno"
"Italien,Bardolino,Tommasi"
"Frankrig,Vinsobres,Domaine Autrand"
"USA,Yakima Valley,Airport Ranch"
"Italien,Sydtyrol - Alto Adige,Kellerei Meran Burggräfler"
"Italien,Toscana,Torre a Cenaia"
"Spanien,Rioja,Bodegas del Mundo"
"Italien,Montepulciano d'Abruzzo,Marramiero"
"Sydafrika,Western Cape,Protea"
"Italien,Terre Siciliane,Grande Alberone"
"Frankrig,Côtes-du-Rhône,Domaine Montmartel"
"Chile,Central Valley,Anakena"
"Italien,Soave Classico,Borgo San Lorenzo"
"Portugal,Tejo,Bridão"
"Italien,Moscato d'Asti,Michele Chiarlo"
"Frankrig,Côtes de Provence,Château de Gairoird"
"Tyskland,Nahe,Korrell"
"Frankrig,Pays d'Oc,Laurent Miquel"
"Italien,Barbera d'Alba,Monchiero Carbone"
"Frankrig,Languedoc,Hecht & Bannier"
"Sydafrika,Swartland,Boekenhoutskloof"
"Sydafrika,Stellenbosch,Helderberg"
"Italien,Chianti Classico,Geografico"
"Italien,Puglia,Tenute Quattro Conti"
"Frankrig,Hérault,Les Producteurs Réunis"
"Spanien,Cariñena,Torrelongares"
"Italien,Cannonau di Sardegna,Tenuta l'Ariosa"
"USA,Yakima Valley,The Mark"
"Frankrig,Côtes du Roussillon Villages,Château de Jau"
"Tyskland,Pfalz,Dr. Bürklin-Wolf"
"Frankrig,Languedoc,Pierre Chavin"
"Italien,Sydtyrol - Alto Adige,Kellerei St. Pauls"
"Frankrig,Fronsac,Château les Tonnelles"
"Italien,Trebbiano d'Abruzzo,Tenuta Ulisse"
"Tyskland,Rheingau,Kloster Eberbach"
"Frankrig,Côtes-du-Rhône-Villages,Cellier des Dauphins"
"USA,Monterey County,Esser"
"Italien,Salice Salentino,Cantina Sampietrana"
"Sydafrika,Paarl,Vondeling Wines"
"Italien,Puglia,Gran Appasso"
"Italien,Sangiovese di Romagna,Fattoria Zerbina"
"Frankrig,Bordeaux Supérieur,Château Machorre"
"Frankrig,Muscadet-Sevre et Maine,Bruno Cormerais"
"Chile,Valle de Casablanca,Montes"
"Spanien,Rueda,Monteabellon"
"Italien,Toscana,Corzano e Paterno"
"Italien,Vermentino di Gallura,Vigneti Zanatta"
"Italien,Gavi,Michele Chiarlo"
"Frankrig,Beaujolais-Villages,Jean-Michel Dupré"
"Italien,Barbera d'Asti,Bricco dei Guazzi"
"Frankrig,Côtes-du-Rhône,Domaine la Soumade"
"Sydafrika,Stellenbosch,Mulderbosch"
"Tyskland,Pfalz,Weingut Seckinger"
"Italien,Cannonau di Sardegna,Cantina di Mogoro"
"Frankrig,Lirac,Pelaquie"
"Frankrig,Côtes du Roussillon,Château Saint-Roch"
"Frankrig,Pays d'Oc,Vallée Blanche"
"Italien,Sydtyrol - Alto Adige,Girlan"
"Frankrig,Côtes-du-Rhône,Domaine Roche"
"Frankrig,Blaye - Côtes de Bordeaux,Les Ormes de Vieux Moulin"
"Spanien,Montsant,Vinyes d'En Gabriel"
"Spanien,Rioja,Faustino Rivero Ulecia"
"Tyskland,Pfalz,Oliver Zeter"
"Tyskland,Mosel,Dr. Loosen"
"Frankrig,Cahors,Château Lacapelle Cabanac"
"Italien,Vesuvio,De Falco"
"Sydafrika,Coastal Region,Diemersfontein"
"Tyskland,Mittelrhein,Weingut Toni Jost"
"Spanien,Rioja,Torre de Oña"
"Tyskland,Pfalz,Weingut Pflüger"
"Italien,Molise,Gran Conti"
"Tyskland,Pfalz,Von Winning"
"Italien,Campania,Villa Matilde"
"Tyskland,Franken,Horst Sauer"
"Italien,Sydtyrol - Alto Adige,Elena Walch"
"Tyskland,Baden,Ziereisen"
"Italien,Montepulciano d'Abruzzo,Teatro Latino"
"Frankrig,Médoc,Château Dupa"
"Østrig,Burgenland,Zantho"
"Tyskland,Rheinhessen,J Neus"
"Italien,Breganze,Maculan"
"Italien,Gavi,La Scolca"
"Sydafrika,Stellenbosch,Louisvale"
"Frankrig,Côtes-du-Rhône,Domaine Jas des Tuiles"
"Frankrig,Bordeaux Supérieur,Château de Balan"
"Italien,Rosso di Montepulciano,Valdipiatta"
"Italien,Langhe,Broccardo"
"Italien,Montepulciano d'Abruzzo,Collefrisio"
"Italien,Piemonte,Vite Colte"
"Italien,Lugana,Roveglia"
"Italien,Valpolicella Classico,Begali Lorenzo"
"Italien,Soave,I Prandi"
"Italien,Verdicchio dei Castelli di Jesi,Umani Ronchi"
"Frankrig,Côtes du Roussillon Villages,Dom Brial"
"Italien,Toscana,Brancaia"
"Sydafrika,Western Cape,Fleur du Cap"
"Sydafrika,Stellenbosch,Morgenster Estate"
"Italien,Toscana,San Luciano"
"Frankrig,Ventoux,Domaine de Tara"
"Italien,Langhe,Conterno Fantino"
"Frankrig,Côtes du Roussillon Villages,Parcé Frères"
"Italien,Terre Siciliane,Di Giovanna"
"Frankrig,Fitou,Bertrand-Bergé"
"Italien,Emilia-Romagna,Terre Forti"
"Sydafrika,Stellenbosch,Rainbow's End"
"Italien,Puglia,Montedidio"
"Spanien,Valencia,Pure Est"
"Spanien,Penedès,Familia Torres"
"USA,Californien,ForestVille"
"Italien,Toscana,Tenuta di Artimino"
"Italien,Garda,Bulgarini"
"Italien,Valdadige,Albino Armani"
"Tyskland,Württemberg,Karl Haidle"
"Frankrig,Pays d'Oc,Frederick Legrand"
"Sydafrika,Elgin,Elgin Vintners"
"Sydafrika,Western Cape,Stettyn Family Vineyards"
"Sydafrika,Swartland,Org de Rac"
"Tyskland,Baden,Klumpp"
"Italien,Sicilia,Rallo"
"Tyskland,Pfalz,Matthias Gaul"
"Frankrig,Bordeaux Supérieur,Château Penin"
"Frankrig,Costières-de-Nîmes,Gallician"
"Sydafrika,Coastal Region,False Bay"
"Italien,Maremma Toscana,Azienda Agraria Santa Lucia"
"Italien,Barbera d'Alba,Cascina Massara - Burlotto Gian Carlo"
"Spanien,Campo de Borja,El Casetero"
"Italien,Lugana,Co' de Fer"
"Australien,Sydøstlige Australien,McGuigan"
"Frankrig,Haut-Médoc,Château le Souley Sainte-Croix"
"Frankrig,Bordeaux,Château Penin"
"Argentina,Salta,Kaiken"
"Sydafrika,Durbanville,Bloemendal"
"Italien,Primitivo di Manduria,Cantine Lizzano"
"Spanien,Catalunya,Dignitat"
"Tyskland,Tysk vin,Mystic River"
"Italien,Langhe,Brezza"
"Spanien,Castilla,Pinuaga"
"Tyskland,Baden,Weingut Holger Koch"
"Italien,delle Venezie,Curtis Nova"
"Frankrig,Sauternes,Haut Charmes"
"Frankrig,Côtes-du-Rhône,LePlan-Vermeersch"
"Frankrig,Languedoc,Couleurs d'Aquitaine"
"Italien,Valpolicella Classico,Bolla"
"Italien,Soave Classico,Canoso"
"Frankrig,Pays d'Oc,Cap de Coste"
"Italien,Terre Siciliane,Teatro Latino"
"Italien,Bardolino Classico,Roccolo del Lago"
"Italien,Colli Orientali del Friuli,Torre Rosazza"
"USA,Arroyo Seco,Beyer Ranch"
"Italien,delle Venezie,Baccichetto Vittorino"
"Tyskland,Nahe,Jakob Schneider"
"Tyskland,Württemberg,Aldinger"
"Frankrig,Côtes de Provence,Chateau Paquette - Domaine de Curebéasse"
"Italien,Langhe,BelColle"
"Italien,Colli Berici,La Giareta"
"Italien,Roero,Giacosa Fratelli"
"Italien,Terre Siciliane,CVA Canicatti"
"Italien,Langhe,Braida"
"Frankrig,Cite de Carcassonne,Laude"
"Italien,Toscana,Svetoni"
"Tyskland,Rheinhessen,Weingut Gunderloch"
"Tyskland,Pfalz,Gies-Düppel"
"Spanien,Utiel-Requena,Bruno Murciano"
"Frankrig,Coteaux Varois en Provence,Domaine du Loou"
"Østrig,Niederösterreich,Laurenz V."
"Italien,Monica di Sardegna,Audarya"
"Sydafrika,Western Cape,False Bay"
"Frankrig,Côtes-du-Rhône-Villages,Domaine Autrand"
"Italien,Prosecco,Biscardo"
"Italien,Barbera d'Alba,Dante Rivetti"
"Frankrig,Fronsac,Château la Rose de Bren"
"Tyskland,Baden,Oberbergener Bassgeige"
"Italien,Lugana,Zeni"
"Frankrig,Luberon,Domaine le Novi"
"Tyskland,Rheinhessen,Weedenborn"
"Tyskland,Rheinhessen,Kühling-Gillot"
"Tyskland,Pfalz,Philipp Kuhn"
"Tyskland,Württemberg,Schnaitmann"
"Italien,Sicilia,Feudo Maccari"
"Italien,Montepulciano d'Abruzzo,Spinelli"
"Italien,Chianti Colli Senesi,Svetoni"
"Sydafrika,Western Cape,Simonsvlei"
"Frankrig,Graves,Château Ludeman la Côte"
"Italien,Salento,Mocavero"
"Tyskland,Pfalz,Knipser"
"Italien,Valpolicella,Brigaldara"
"Italien,Falerio Pecorino,Velenosi"
"Italien,Toscana,Poggio Lauro"
"Tyskland,Mosel,Weingut Nik Weis - St. Urbans-Hof"
"Italien,Sydtyrol - Alto Adige,Franz Gojer"
"Frankrig,Côtes-du-Rhône,Laudun-Chusclan (Maison Sinnae)"
"Frankrig,Sable de Camargue,Domaine de Montcalm"
"Tyskland,Pfalz,Jülg"
"Italien,Verdicchio di Matelica,Borgo Paglianetto"
"Spanien,Rioja,Cune (CVNE)"
"Spanien,Vino de España,Félix Solís"
"Frankrig,Côtes-du-Rhône,Vidal Fleury"
"Italien,Prosecco,Giusti"
"Argentina,San Juan,Callia"
"Portugal,Douro,Casa Ferreirinha"
"Italien,Puglia,PavoNero"
"Portugal,Tejo,Casal Branco"
"Argentina,Mendoza,Anubis"
"Argentina,Tupungato,Zorzal"
"Sydafrika,Western Cape,Barista"
"New Zealand,Marlborough,Pā Road"
"Spanien,Rueda,Cune (CVNE)"
"Italien,Prosecco,Scanavino"
"Italien,Terre Siciliane,Luna Argenta"
"Italien,Toscana,Saracosa"
"Italien,Barolo,Terre del Barolo"
"Frankrig,Bordeaux,Michel Lynch"
"Australien,Barossa,Grant Burge"
"Italien,Prosecco,Ca' Bolani"
"Argentina,Mendoza,La Linda"
"Chile,Valle de Casablanca,Casas del Bosque"
"Frankrig,Côtes-du-Rhône,Estezargues"
"Spanien,Cava,Francesc Ricart"
"Italien,Puglia,Corsiero Nero"
"Portugal,Alentejo,Esporão"
"Italien,Falanghina del Beneventano,Tombacco"
"Spanien,Cava,Pago de Tharsys"
"Argentina,Mendoza,La Posta"
"Italien,Salento,Codici"
"Frankrig,Languedoc-Roussillon,Villa des Anges"
"Frankrig,Côtes de Provence,Fleurs de Prairie"
"Italien,Chianti Colli Senesi,Castello di Farnetella"
"Italien,Puglia,Bastioni della Rocca"
"Spanien,Cava,Vilarnau"
"Argentina,Mendoza,The Waxed Bat"
"Spanien,Cava,Sumarroca"
"Spanien,Ribera del Júcar,Vega Moragona"
"Italien,Chianti,Piccini"
"Frankrig,Blaye - Côtes de Bordeaux,Château Bourdieu"
"Italien,Montepulciano d'Abruzzo,Angelo"
"Frankrig,Bordeaux,Sirius"
"Italien,Valpolicella,Tommasi"
"Spanien,Cava,Castell de Sant Pau"
"Italien,delle Venezie,Cesari"
"Italien,Sangiovese di Romagna,Cantine Leonardo da Vinci"
"USA,Washington,Prayers Of Sinners & Saints"
"Tyskland,Rheinhessen,Oscar Haussmann"
"Østrig,Niederösterreich,Weinkeller Stolz"
"Spanien,Toro,Telmo Rodriguez"
"Italien,Chianti,Cecchi"
"Italien,Terre Siciliane,La Bollina"
"Italien,Soave,Corte Giara"
"Italien,Toscana,Casa Charlize"
"Chile,Maule Valley,J. Bouchon"
"Italien,Toscana,Ricasoli"
"Spanien,Vino de España,Castillo de Aresan"
"Spanien,Valdejalón,Bodegas Frontonio"
"Chile,Curico Valley,Terrapura"
"Spanien,Ribera del Duero,Telmo Rodriguez"
"Spanien,Pedro Ximénez Sherry (PX),Jose de la Cuesta"
"Østrig,Kremstal,Winzer Krems"
"Spanien,Cream Sherry,Emilio Hidalgo"
"Italien,Morellino di Scansano,Cecchi"
"Italien,Moscato d'Asti,Elio Perrone"
"Portugal,Setúbal,200 Gallons"
"Frankrig,Fronsac,Château du Bergey"
"Frankrig,Costières-de-Nîmes,Château Beaubois"
"Italien,Sangiovese di Romagna,Umberto Cesari"
"Spanien,Cava,Can Petit"
"USA,Californien,Make It Big"
"Italien,Biferno,Tombacco"
"Spanien,Rioja,Monte Real"
"Sydafrika,Stellenbosch,The Winery of Good Hope"
"Spanien,Rueda,Telmo Rodriguez"
"Italien,Salice Salentino,San Marzano"
"Spanien,Ribera del Duero,Bodegas Reyes"
"Spanien,Bierzo,Luna Beberide"
"Frankrig,Sauternes,Château Sigalas Rabaud"
"Frankrig,Côtes-du-Rhône-Villages,Camille Cayran"
"Frankrig,Bordeaux,Chateau L'Heyrisson"
"Frankrig,Bordeaux,Château Le Coin"
"Italien,Toscana,Tenuta Podernovo"
"USA,Californien,Rain Cloud"
"Australien,New South Wales,Willy Willy"
"Frankrig,Haut-Médoc,Château Fonsèche"
"Frankrig,Corbières,Château Ollieux Romanis"
"Frankrig,Blaye - Côtes de Bordeaux,Dominique Raimond"
"Italien,Toscana,Il Molino di Grace"
"Italien,Bardolino Classico,Tinazzi"
"Frankrig,Bordeaux,Château Vieux Manoir"
"Australien,South Australia,Boscwood"
"Frankrig,Bordeaux Supérieur,Château Grand Français"
"Tyskland,Rheingau,August Kesseler"
"Frankrig,Languedoc,Foncalieu"
"Frankrig,Bordeaux,Château du Colombier"
"Spanien,Rioja,Nivarius"
"Frankrig,Languedoc-Roussillon,Saint Peyre"
"Chile,Central Valley,D'Alamel"
"Sydafrika,Western Cape,The Winery of Good Hope"
"Australien,Eden Valley,Rolf Binder"
"Italien,Terre Siciliane,Massivo"
"Frankrig,Côtes-du-Rhône-Villages 'Valréas',Domaine Grande Bellane"
"Frankrig,Pays d'Oc,Calmel & Joseph"
"Italien,Prosecco,Corte Giara"
"Frankrig,Médoc,Château Haut Grignon"
"Frankrig,Lirac,Famille Bréchet"
"USA,Californien,Pound Cake"
"Italien,Sicilia,Cusumano"
"Spanien,Manzanilla,Bodegas Dios Baco"
